ControlType,HideOnReports,IsQuantity,LinkID,LinkIDCategory,LinkIDProduct,LinkIDSubassembly,LinkIDWorkOrder,Modified,Name,Type,Value,ID,
6,False,False,238VOQ7YHBH10,,238IJQOYJXXF,,238VOPSEPRUE,False,Mid_Stile_3_Width,3,0,0bddad44-f17c-44ba-945a-06af22be8a6f
6,False,False,238VOQ7YHBJ10,,238IJQOYJXXF,,238VOPSEPRUE,False,Mid_Stile_4_Width,3,0,6b9f0e0b-9d88-468c-820f-06af22be8a6f
6,False,False,238VOQ7YHBL10,,238IJQOYJXXF,,238VOPSEPRUE,False,Mid_Rail_1_Width,3,0,81ddaa1c-b5d6-44f0-908f-06af22be8a6f
6,False,False,238VOQ7YHBN10,,238IJQOYJXXF,,238VOPSEPRUE,False,Mid_Rail_2_Width,3,0,93e0ff2a-e3dd-4ced-b6c9-06af22be8a6f
6,False,False,238VOQ7YHBP10,,238IJQOYJXXF,,238VOPSEPRUE,False,Mid_Rail_3_Width,3,0,fdb1ab3f-a4d1-41d6-89da-06af22be8a6f
6,False,False,238VOQ7YHBR10,,238IJQOYJXXF,,238VOPSEPRUE,False,Mid_Rail_4_Width,3,0,8b19d4b8-33c4-4100-b73b-06af22be8a6f
1,False,False,238VOQ7YHBZ10,,238IJQOYJXXF,,238VOPSEPRUE,False,Notes,3,,0b5c3c80-f965-450d-ad8b-06af22be8a6f
1,False,False,238VOQ7YHC110,,238IJQOYJXXF,,238VOPSEPRUE,False,Bid_Notes,3,,8464dd90-9bdc-4d88-ad63-06af22be8a6f
1,False,False,238VOQ7YHC310,,238IJQOYJXXF,,238VOPSEPRUE,False,Cutout_Notes,3,,485d3e37-7256-443e-a87f-06af22be8a6f
1,False,False,238VOQ7YHC510,,238IJQOYJXXF,,238VOPSEPRUE,False,Finished_Parts_Notes,3,,5d5bfea5-d765-4fe5-b32e-06af22be8a6f
1,False,False,238VOQ7YHC710,,238IJQOYJXXF,,238VOPSEPRUE,False,Ripping_Notes,3,,17720ad2-e470-41fa-b529-06af22be8a6f
1,False,False,238VOQ7YHC910,,238IJQOYJXXF,,238VOPSEPRUE,False,Molding_Notes,3,,8eb6a7ad-2ed8-4e70-b58b-06af22be8a6f
1,False,False,238VOQ7YHCB10,,238IJQOYJXXF,,238VOPSEPRUE,False,Specialty_Notes,3,,4218c896-18ad-4641-8738-06af22be8a6f
1,False,False,238VOQ7YHCD10,,238IJQOYJXXF,,238VOPSEPRUE,False,Door_Shop_Notes,3,,03876b9d-a3bb-4da7-848c-06af22be8a6f
1,False,False,238VOQ7YHCF10,,238IJQOYJXXF,,238VOPSEPRUE,False,Parts_Prep_Notes,3,,ac319430-d1bf-4136-9cfe-06af22be8a6f
1,False,False,238VOQ7YHCH10,,238IJQOYJXXF,,238VOPSEPRUE,False,Paint_Bay_Notes,3,,ca41f0cc-17b4-40d7-a337-06af22be8a6f
1,False,False,238VOQ7YHCJ10,,238IJQOYJXXF,,238VOPSEPRUE,False,Assembly_Notes,3,,ea8e352e-c801-41a3-a9bf-06af22be8a6f
1,False,False,238VOQ7YHCL10,,238IJQOYJXXF,,238VOPSEPRUE,False,Shipping_Notes,3,,b7565e45-cb5f-4162-8f71-06af22be8a6f
1,False,False,238VOQ7YHCN10,,238IJQOYJXXF,,238VOPSEPRUE,False,Buyout_Notes,3,,b3e95588-8957-431b-a7b1-06af22be8a6f
1,False,False,238VOQ7YHCP10,,238IJQOYJXXF,,238VOPSEPRUE,False,Purchasing_Notes,3,,17b1cbdb-f654-458c-b562-06af22be8a6f
1,False,False,238VOQ7YHCR10,,238IJQOYJXXF,,238VOPSEPRUE,False,Departments,3,PP PB CO FP ,4cb5c3af-668a-4296-af4c-06af22be8a6f
